Date,RBI_Repo,CPI,Inflation,Urban CPI,Urban Inflation,Total_Sales,Brent_Oil,Steel,Aluminium,USD_INR,NIFTY AUTO,NIFTY 50,FII,DII,Google Trends,TAMO,ASRS,Steel_ret,Aluminium_ret,USD_INR_ret,ICPI,IFD,RSVS
2023-05-01,1.0,0.7069536423841059,0.402061855670103,0.7403685092127303,0.312087912087912,0.04455554200707232,0.15005157046377476,0.8809924672550014,0.19033832434410172,1.3185823707670226,0.5907549739465936,0.8325005274078944,-0.32694339508863796,-0.5700424206220178,-0.15789473684210525,524.68,0.41315620688896004,0.14700396691106454,-0.49151409453165207,0.15403332107945333,-0.16791421369303186,-0.2710176920030553,-0.9063642616394827
2023-06-01,1.0,0.73841059602649,0.49828178694158076,0.7688442211055277,0.4505494505494504,0.02072917936836971,0.11704354101855027,0.7814769694810019,-0.01637711921392234,1.210601293130479,0.8063274572565736,0.9900921370274267,0.6332508784647062,-0.4831081234356923,0.15789473684210525,593.72,0.14765926648008665,-0.11295839802588792,-1.0860421529419113,-0.08189179533299129,-0.23127035624000997,7.435317153229747,-0.526310379200547
2023-07-01,1.0,0.826158940397351,0.9398625429553266,0.8492462311557789,0.9428571428571427,0.03190900064452071,0.3931583270127314,0.593512439064221,-0.07805893671925047,1.2379173891709625,0.9336734959925803,1.1260424334188284,3.6826597285647704,-0.36790248550061627,0.42105263157894735,642.32,0.018132818841757326,-0.2405247214663443,3.766341118949165,0.022564073073015667,0.049323679544232404,1.221978539315614,-0.18323288127907564
2023-08-01,1.0,0.8245033112582778,0.8350515463917526,0.845896147403685,0.8087912087912087,0.0206734370372951,0.7096162601066321,0.5408812680354292,-0.13515529536926613,1.3226156198468237,0.925083773893685,1.005679178534896,0.8322305151691414,-0.9305950229494808,0.10526315789473684,599.15,0.10938255078598647,-0.08867745234080393,0.7314519137683162,0.06841993772507227,-0.11552463618294943,-17.921357793557384,-0.14141256841320898
2023-09-01,1.0,0.7897350993377481,0.5240549828178693,0.8073701842546064,0.3824175824175825,0.05492709948264149,1.1062365504246494,0.4357153957859634,-0.01657434325070978,1.3827476970366128,1.04191990133144,1.09823852154064,-7.060725560967398,-0.1321043199467663,-0.10526315789473684,628.26,0.0313737072545881,-0.1944343028026202,-0.8773681548664002,0.0454645146234951,-0.21648004514250277,0.9632677757895266,-0.05320577609819369
2023-10-01,1.0,0.8096026490066226,0.49828178694158076,0.8274706867671693,0.3758241758241757,0.08886024352430888,0.9427682141244886,0.3415195188595981,0.00201402221652332,1.424180164856406,0.980973777867848,0.9637446205333337,-7.126467510311046,-0.5856768017421945,-0.10526315789473684,626.72,0.07289635801063099,-0.2161867077394649,-1.121514450742238,0.02996386680562746,-0.23283012141562118,0.8481157047782818,-0.0779485155509527
2023-11-01,1.0,0.826158940397351,0.6151202749140893,0.8408710217755444,0.5164835164835163,0.07708815998049018,0.5414324910285819,0.3097396077853921,0.02679029183796854,1.4426964447227737,1.3526610517053734,1.2173620348992684,-7.330660773802719,-1.3397112977988157,0.0,704.23,0.09162582155431309,-0.09305445024145453,12.301884963421573,0.013001360588556166,0.5532750663681595,0.6909679799816589,-0.20162851772034218
2023-12-01,1.0,0.8162251655629134,0.6391752577319588,0.8308207705192632,0.5604395604395603,0.054282578779591334,0.2632219571331164,0.46042544806525737,-0.022096616280763728,1.412080417616997,1.5949798390111214,1.6021031791357585,-7.771118015153437,-0.49492842937836024,0.10526315789473684,777.55,-0.10402584159199646,0.48649199680097177,-1.8247993868229275,-0.021221392218554902,-0.23583934949361066,0.880250266509023,-0.2035290059868496
2024-01-01,1.0,0.8129139072847682,0.5378006872852233,0.829145728643216,0.44175824175824163,0.052906439981186965,0.39368226398805267,0.6376404855774943,0.003517855497029237,1.3946641147723937,1.7333584440937255,1.6007310380300817,-9.519992997481008,-1.4470377399865404,0.3684210526315789,881.48,0.08769040869410061,0.38489409796289054,-1.159203357307323,-0.012333789653421245,-0.2025531124078369,0.7361113003827171,-0.13776025477564904
2024-02-01,1.0,0.8178807947019866,0.5360824742268041,0.8375209380234505,0.41098901098901097,0.05392722141899073,0.5697250876959178,0.725524480772729,-0.02941855864650363,1.3589148615650513,2.0026962249856815,1.6626218236913992,-8.967644106528843,-1.8300210968868857,0.21052631578947367,947.28,0.11237594282178631,0.13782687452105624,-9.362639872884788,-0.02563287663938829,-0.6943233401616524,0.6610339249437039,-0.04268563106346219
2024-03-01,1.0,0.8178807947019866,0.4948453608247422,0.8308207705192632,0.27032967032967015,0.05532426359154807,0.6708449239328756,0.4002558506021248,0.08571097282826914,1.441413138197381,2.2314600672332503,1.7454558157025222,-4.171650181974418,-1.1881464229812395,0.3157894736842105,989.75,0.061350080992378375,-0.4483220605101743,-3.913500075179782,0.06070893693613533,-0.4067534962671103,0.5566449585483592,-0.017337739725636254
2024-05-01,1.0,0.8493377483443707,0.486254295532646,0.8659966499162479,0.2857142857142856,0.04889647603950739,0.47908399096537985,0.3042132659203631,0.9199193424307054,1.4549795214658112,2.686056338631148,1.794515878393213,-6.249055579774143,-0.7436327478128048,0.15789473684210525,920.16,0.170813044094704,-0.23995298141746113,9.732807154970223,0.009411863197942294,0.395260809827043,0.7873113420831044,-0.023430032629866163
2024-06-01,1.0,0.8907284768211916,0.5343642611683849,0.9011725293132331,0.3252747252747251,0.027041998362569042,0.5052808397314312,0.2276300196760594,0.7549167826532631,1.4423297857155197,3.0792230024121774,2.1507670401986756,-0.1618083621548485,0.043736341845183636,-0.15789473684210525,989.75,-0.04351104841758591,-0.2517419679664845,-0.17936633372818922,-0.008694098826592112,-0.18240071658742105,1.7408417630269608,-0.02477121505210367
2024-09-01,1.0,0.9569536423841054,0.604810996563574,0.9614740368509214,0.4703296703296701,0.05078823140035188,0.07408070904222566,-0.007963033148551873,0.637346603723243,1.5156615871664798,3.0792230024121774,2.5841349394082744,0.0,-1.2620263597661951,0.2631578947368421,974.65,-0.16770327764262694,-1.0349823505699471,-0.1557392571361348,0.05084260352744585,-0.22307709314098423,-1.0,-0.08871832435416045
2024-10-01,1.0,1.0,0.7285223367697594,1.0,0.5956043956043956,0.08248123051195846,0.15843456206891102,0.02950859660459921,0.9964422687043019,1.5717604152764677,2.7076669886736076,2.1976485279759674,-3.331108015040371,0.1416621927151466,0.42105263157894735,834.05,0.03397743102232709,-4.7056980743531795,0.5634228893404287,0.037012766296244504,-0.39537402716974585,1.088831853937478,-0.11801181075526299
